age,profession,martial_status,education,house,loan,gender,ava_bal,assets,car,bike,fraud
63,2,1,1,1,1,0,21021,1889,0,0,1
20,5,0,0,0,1,0,1037,13605,0,0,0
27,5,0,0,1,1,0,5991,40245,1,1,1
50,7,1,1,1,1,0,44424,25400,0,0,1
63,3,2,2,1,1,0,46163,579,0,1,1
59,1,1,1,1,0,1,41656,1123,0,0,1
30,6,0,2,1,0,1,34958,45517,1,1,1
64,1,1,1,1,0,0,10006,1598,0,1,0
21,5,0,0,0,0,0,18884,34708,1,0,1
48,4,1,1,1,1,1,4881,5769,1,1,1
53,2,1,1,1,0,1,15962,42965,1,1,1
45,4,1,1,1,1,0,40596,33317,1,1,0
54,2,2,2,1,1,1,22488,16672,1,1,0
20,7,0,0,0,1,0,38990,42659,1,0,0
36,5,2,2,1,1,1,11601,13045,1,1,1
58,1,2,1,1,1,1,47408,20386,1,1,1
52,2,1,1,1,0,1,47459,21632,1,1,0
40,4,2,1,1,0,0,33291,16296,0,0,0
52,2,1,2,1,1,0,5021,9594,1,1,1
24,7,0,0,0,1,1,15797,19821,1,0,0
48,5,1,2,1,1,1,19659,29223,1,0,0
41,6,1,1,1,1,1,42915,45571,1,0,0
46,6,1,1,1,1,1,10614,23821,1,0,0
41,7,2,2,1,1,1,45373,2434,0,0,1
57,3,2,1,1,0,0,21882,12382,0,0,1
27,6,0,0,1,0,0,8537,36661,0,0,0
56,1,1,1,1,1,1,798,5400,0,0,1
60,2,1,1,1,0,1,7831,26367,0,1,1
42,6,1,2,1,0,1,29849,33330,1,0,0
52,3,1,1,1,0,0,15049,31154,0,0,0
59,3,2,2,1,1,0,41607,38014,1,0,0
34,5,1,1,1,0,0,39139,46168,0,0,1
54,1,2,1,1,0,0,39601,14388,0,1,0
63,3,2,1,1,0,0,19754,29642,1,0,0
26,7,0,0,0,0,1,22080,18832,1,0,0
58,1,2,1,1,0,0,40697,25725,1,1,0
49,4,1,2,1,1,0,3715,38474,0,1,1
48,4,2,1,1,0,1,3145,13510,1,1,0
27,7,0,0,1,1,1,35965,34449,0,0,0
43,4,2,1,1,1,1,22246,38203,0,0,0
33,5,2,2,1,0,0,49288,42801,1,0,0
32,5,2,2,1,1,0,37700,46961,0,1,1
54,1,2,2,1,0,0,8178,23118,0,0,1
36,5,1,1,1,0,0,18227,18419,0,1,0
22,5,0,0,0,1,1,278,39908,0,1,0
41,5,2,2,1,0,0,10152,114,1,1,1
35,5,1,1,1,1,1,22606,8355,0,1,1
62,3,1,2,1,1,0,23503,23630,0,0,1
47,5,1,1,1,1,1,10467,37519,0,1,1
34,4,2,2,1,1,0,36086,41755,1,1,0
33,6,2,1,1,0,1,4889,39879,0,1,0
30,4,0,2,1,1,0,15022,14948,0,1,0
50,4,2,2,1,0,1,34807,32193,0,1,0
64,3,2,1,1,0,1,39820,13123,1,0,1
38,7,1,1,1,0,1,24698,3661,1,1,1
43,4,2,1,1,1,0,32406,43665,1,1,0
49,5,2,2,1,0,1,29645,34450,0,0,0
20,5,0,0,0,1,0,44374,45865,0,1,1
57,3,2,2,1,0,1,40932,4043,0,1,1
40,5,1,2,1,0,0,47949,38215,1,1,1
48,4,1,1,1,0,0,33333,5547,1,1,0
30,5,0,2,1,0,1,9748,27640,1,1,1
65,2,2,1,1,1,0,30315,40576,0,0,1
33,6,2,2,1,0,0,28953,16119,1,0,1
41,5,1,2,1,1,0,43539,3812,0,1,1
43,5,2,1,1,1,0,22061,22134,0,1,1
21,5,0,0,0,1,1,11085,41576,0,0,0
20,6,0,0,0,0,0,27929,13659,0,1,1
57,1,2,2,1,1,0,10266,7984,0,0,1
62,3,1,2,1,0,1,41338,39012,1,0,0
44,5,1,2,1,0,1,13553,17066,1,1,0
54,2,2,1,1,0,1,23177,38557,0,0,1
61,2,1,1,1,0,1,3057,15115,1,0,1
33,4,2,2,1,0,1,10,19015,1,0,0
52,3,2,2,1,0,1,45000,37941,0,0,0
48,5,2,1,1,1,0,17502,22810,1,0,0
60,1,2,1,1,0,0,1786,23655,0,0,1
23,6,0,0,0,0,1,16886,40021,1,1,0
22,7,0,0,0,0,1,21609,45028,1,0,1
28,4,0,0,1,0,1,6854,17918,0,0,0
47,6,1,2,1,1,1,42442,36246,0,1,1
57,1,2,2,1,0,1,1843,10199,0,0,0
37,5,1,2,1,0,0,5055,11320,0,1,1
53,1,1,2,1,0,0,27978,14260,1,1,1
51,4,1,2,1,0,1,10845,12192,1,0,0
21,5,0,0,0,1,0,3058,17620,0,1,0
53,3,2,1,1,0,0,20179,20382,0,0,0
56,2,1,2,1,0,1,1598,23869,0,1,1
35,6,2,2,1,0,1,39917,43574,0,0,0
25,6,0,0,0,0,1,26893,12250,1,0,0
30,4,0,1,1,1,0,17092,34270,0,1,0
47,5,1,2,1,1,1,48705,6931,0,1,0
58,2,1,1,1,1,1,36540,28012,0,0,0
65,2,2,2,1,1,0,18978,40594,0,0,0
35,7,2,2,1,0,0,47983,42974,0,1,0
58,1,1,2,1,1,1,37488,14697,1,0,0
62,3,2,2,1,0,1,29305,2703,0,1,0
32,4,2,2,1,0,0,39427,22910,0,0,0
37,5,1,2,1,0,1,11929,41019,1,0,1
57,3,2,2,1,0,1,30856,4447,0,1,0
62,3,2,2,1,1,0,40169,8322,1,1,1
49,4,2,1,1,0,1,13510,30077,0,0,1
24,4,0,0,0,1,0,5866,18643,1,1,0
38,6,1,1,1,1,1,8154,24721,0,1,0
57,3,1,1,1,1,0,23452,35174,1,0,1
38,4,1,2,1,0,1,47955,15373,1,1,1
22,6,0,0,0,1,0,19397,36160,1,1,1
60,1,2,1,1,0,0,37750,9481,1,0,1
34,7,2,1,1,0,0,19352,3519,1,0,1
39,5,1,2,1,1,1,45099,15518,0,0,0
60,2,1,1,1,0,1,988,4299,1,0,0
29,5,0,0,1,1,0,10034,3107,0,1,0
28,7,0,0,1,0,0,20244,9022,0,1,0
62,1,2,1,1,0,0,13665,6577,0,0,0
24,4,0,0,0,0,0,161,38407,0,1,1
37,4,1,1,1,1,0,9512,43742,1,0,1
41,7,2,1,1,0,0,40601,26750,0,0,0
27,7,0,0,1,1,0,24237,18369,1,0,1
27,4,0,0,1,0,1,27118,22449,0,1,0
50,4,2,1,1,0,1,37389,19504,0,0,0
38,5,2,2,1,1,1,18183,43883,1,1,1
37,4,2,1,1,0,1,27126,35482,0,0,1
57,2,2,1,1,1,1,42519,2646,0,1,0
41,5,2,2,1,1,0,7720,37231,0,1,0
59,3,2,1,1,1,0,5491,42953,1,0,0
34,5,2,2,1,0,0,34621,11038,0,1,0
56,1,2,2,1,1,1,6547,20334,1,0,1
44,6,2,1,1,0,1,16142,1340,0,0,1
56,2,1,2,1,0,0,18233,29200,0,0,1
41,7,1,1,1,1,0,16450,28967,0,1,0
32,6,2,1,1,1,0,20847,31798,0,0,1
63,1,1,1,1,1,1,45364,4403,1,0,1
31,5,1,1,1,0,0,34609,24585,1,1,1
41,4,1,2,1,0,0,29148,146,0,1,0
56,1,1,1,1,0,1,28833,11292,1,0,1
55,3,1,1,1,0,1,30487,11681,1,0,0
24,7,0,0,0,0,0,22509,41485,1,0,1
26,5,0,0,0,0,1,13526,31287,1,1,1
49,5,1,2,1,0,0,21284,17225,1,0,0
25,5,0,0,0,0,1,38435,25415,0,0,1
26,6,0,0,0,0,0,32161,32307,0,0,0
41,7,1,2,1,0,0,38443,47733,1,1,1
60,3,2,1,1,1,0,29192,7817,1,0,1
38,6,1,2,1,0,1,34110,6888,1,1,1
59,3,2,1,1,0,0,25661,46754,1,1,1
34,6,2,2,1,0,1,39568,16357,0,1,1
42,7,2,1,1,0,1,41521,7168,0,1,1
55,1,1,2,1,1,1,16289,23083,0,0,1
51,7,1,2,1,1,0,39181,41561,1,0,0
27,7,0,0,1,0,0,48823,49183,0,0,1
20,4,0,0,0,1,1,3513,35438,1,1,0
34,7,2,1,1,1,0,15322,19526,0,1,1
21,5,0,0,0,0,1,2322,46543,0,1,0
63,1,2,2,1,1,1,10940,38685,0,0,0
25,7,0,0,0,1,1,8578,18674,0,1,0
61,1,2,1,1,0,0,8850,24225,0,1,1
50,5,1,1,1,1,0,45828,29396,0,1,0
64,1,1,1,1,1,0,31105,22323,0,1,0
47,7,2,2,1,0,1,25561,40414,0,0,1
45,5,1,1,1,0,0,42466,20604,0,1,1
41,6,1,1,1,1,1,38707,27049,1,1,1
38,5,1,2,1,0,0,44165,22298,1,1,1
35,7,1,1,1,0,0,20368,49192,1,1,1
34,7,1,1,1,1,1,47082,31949,1,0,0
38,5,1,2,1,0,0,17017,39195,1,1,1
62,1,1,2,1,1,0,17656,25132,0,1,1
61,2,1,2,1,1,1,44621,3236,1,0,0
29,4,0,0,1,0,0,35917,33936,0,0,1
43,7,1,1,1,0,0,27358,44990,1,1,0
57,1,1,2,1,0,1,37623,44013,1,1,1
63,1,1,1,1,0,1,2326,20091,0,0,0
38,5,1,1,1,0,0,2890,38473,0,1,0
49,4,2,2,1,0,1,32441,46481,0,1,0
51,7,1,1,1,1,0,33969,43682,0,1,0
38,5,2,2,1,1,0,24125,19461,0,0,0
27,7,0,0,1,1,1,2892,8161,0,1,1
53,2,2,1,1,0,0,41281,25024,0,0,1
31,5,2,2,1,0,0,11036,11118,1,1,0
20,5,0,0,0,0,0,49419,30036,0,1,1
41,4,2,2,1,0,0,20133,17336,0,0,1
37,5,1,1,1,0,1,37220,31788,1,0,1
62,3,1,2,1,1,0,43044,26523,0,0,1
40,5,1,2,1,1,0,37687,12186,0,0,1
54,1,1,1,1,1,0,15074,45811,1,1,0
58,3,2,1,1,1,0,8708,1712,1,0,1
27,5,0,0,1,0,0,40316,20478,0,1,1
50,4,2,1,1,0,0,14890,404,0,0,0
57,1,1,2,1,1,0,15748,22251,0,0,0
47,4,2,1,1,0,0,34931,38043,0,1,1
64,3,2,2,1,0,1,27850,36790,0,0,1
41,7,1,2,1,1,1,19390,45709,1,1,1
56,1,1,1,1,0,0,18112,18082,1,0,1
49,5,1,2,1,1,0,49592,30655,1,0,1
60,2,2,1,1,0,1,36805,2312,1,0,0
26,7,0,0,0,1,0,19875,21286,1,0,1
51,4,1,1,1,1,1,16647,32184,0,0,0
45,5,2,1,1,1,1,48541,2993,0,1,1
21,4,0,0,0,1,1,23935,7970,0,1,1
54,1,2,1,1,0,1,37256,29770,0,1,0
39,6,2,2,1,1,0,33355,46706,0,1,0
35,5,2,1,1,1,1,49187,9635,0,1,0
44,5,2,1,1,0,0,5950,20188,1,1,1
60,1,2,1,1,0,0,43887,35285,0,1,1
63,2,1,2,1,1,0,4602,3629,0,0,0
41,4,2,2,1,0,1,27179,19854,1,1,0
56,2,1,2,1,1,0,2042,20522,1,0,0
65,1,2,2,1,1,1,41693,35740,1,1,0
45,6,2,2,1,0,0,49962,24831,0,1,0
39,5,2,2,1,1,1,44163,47492,1,1,1
51,6,2,2,1,1,1,49121,3921,1,1,1
63,2,2,2,1,1,0,26905,27602,1,0,0
39,7,1,2,1,0,1,23993,22048,0,0,1
64,2,2,2,1,0,0,39738,30709,1,1,1
25,5,0,0,0,0,0,48673,32001,0,1,1
60,3,1,2,1,1,1,16035,29189,0,1,0
29,4,0,0,1,1,0,34254,31735,1,0,1
58,2,1,2,1,1,0,10951,17516,1,1,0
37,4,1,1,1,1,1,19035,41100,0,1,0
43,5,1,2,1,0,0,6982,46869,1,0,1
65,2,2,2,1,1,0,19644,14822,1,0,1
42,7,2,1,1,0,0,3105,16874,0,0,1
48,5,1,1,1,0,1,37009,7732,1,1,1
37,6,2,2,1,0,0,35317,15336,1,0,0
21,5,0,0,0,1,1,7378,48318,0,0,0
29,5,0,0,1,0,1,17177,5717,1,0,0
43,5,2,1,1,1,0,22929,14776,0,1,1
37,4,1,1,1,1,1,35404,29553,1,1,1
48,5,2,1,1,0,1,22603,152,1,0,0
56,3,1,2,1,0,1,36383,48908,0,1,1
59,1,2,2,1,0,1,40887,16178,0,1,1
25,5,0,0,0,1,0,42096,13785,0,1,0
62,3,1,2,1,1,1,5224,29723,0,1,1
28,7,0,0,1,1,1,42349,24925,1,0,1
38,5,1,1,1,1,1,36495,10218,1,1,0
59,1,2,2,1,0,0,3292,8089,0,1,1
49,5,2,2,1,0,0,2545,46708,1,0,1
33,4,2,2,1,1,0,15789,36612,0,1,1
37,5,2,1,1,0,0,37812,47925,1,0,1
50,5,1,2,1,0,1,35595,40177,0,0,0
20,7,0,0,0,1,1,2500,19196,0,0,0
39,7,1,2,1,0,0,21688,13548,0,1,1
64,2,2,2,1,1,1,17942,34465,1,1,0
38,4,2,2,1,1,1,24911,16772,0,0,0
38,6,2,2,1,1,0,7478,28536,0,0,1
53,3,1,2,1,1,1,29602,42881,0,0,0
50,7,1,2,1,1,0,40431,1097,1,1,0
40,6,1,1,1,0,1,36314,49560,0,0,0
27,5,0,0,1,0,0,3736,21910,1,1,1
39,6,2,1,1,0,1,33309,33289,1,1,0
51,7,2,1,1,0,0,3657,33747,0,0,1
58,2,1,2,1,1,0,7234,26030,1,0,1
54,3,2,1,1,1,1,29214,34193,0,1,0
52,1,2,1,1,0,1,9851,21136,0,1,0
25,7,0,0,0,1,0,16959,14975,0,0,1
35,6,2,2,1,0,0,14532,34305,1,1,0
35,7,2,1,1,0,0,4054,12945,1,0,1
55,1,2,1,1,1,1,25157,39913,1,0,0
33,4,2,1,1,0,1,24327,4832,0,1,1
47,6,2,1,1,1,0,17106,1091,1,0,1
48,6,2,2,1,0,1,21840,4811,0,0,1
51,4,1,2,1,0,1,3268,46138,1,0,0
38,7,2,2,1,1,0,36111,27785,0,1,0
34,4,1,2,1,1,0,23873,42586,0,0,1
24,4,0,0,0,1,0,10772,39869,0,1,0
32,7,2,2,1,1,0,1624,20730,1,0,0
28,5,0,0,1,1,1,49343,12265,0,1,0
58,2,2,1,1,1,0,45765,42687,0,0,0
32,5,2,2,1,1,0,48488,39996,0,1,0
47,4,2,2,1,0,0,17298,28759,0,0,0
36,4,1,1,1,0,1,35199,3904,0,1,1
23,4,0,0,0,1,0,24661,10709,0,1,0
31,5,2,1,1,1,1,39567,17448,1,1,0
36,6,1,1,1,0,0,25743,8077,1,1,1
39,5,2,1,1,0,0,5723,49807,0,1,1
35,4,1,1,1,0,1,10205,22620,0,1,1
39,4,2,1,1,1,1,14483,1019,0,1,0
63,3,1,2,1,1,0,5042,34266,1,1,0
36,5,1,1,1,0,0,13521,106,1,0,1
30,6,0,1,1,0,1,17746,27175,1,1,1
49,7,2,1,1,1,1,24613,20251,0,0,1
58,1,2,2,1,0,1,7615,38165,0,1,0
64,1,2,2,1,1,0,15649,14882,0,0,0
62,2,1,2,1,0,1,28224,8414,0,0,1
25,7,0,0,0,0,1,45046,29946,1,0,1
42,6,1,1,1,1,1,5716,7965,0,0,0
23,6,0,0,0,1,0,16294,10510,1,1,1
51,4,1,1,1,0,0,1784,22822,0,1,1
21,4,0,0,0,0,0,14169,44939,0,0,1
29,6,0,0,1,1,0,4143,17080,0,1,1
55,3,1,1,1,1,1,22769,40014,1,1,1
61,2,1,2,1,1,1,42837,13382,1,0,1
57,2,2,2,1,0,1,4100,35638,0,0,0
46,4,1,2,1,0,1,9998,28026,1,0,0
23,7,0,0,0,1,0,22270,48718,1,1,0
36,4,1,2,1,0,0,5414,31515,1,1,1
23,4,0,0,0,1,0,13919,35965,0,0,0
30,7,0,2,1,0,1,31741,4673,1,1,1
36,4,1,2,1,1,1,13351,9834,1,0,0
21,5,0,0,0,1,1,5959,2408,0,1,1
51,6,1,1,1,0,0,19462,47531,0,1,1
45,6,2,1,1,1,0,35893,3066,0,1,1
38,5,1,2,1,0,0,22449,8987,0,0,1
25,6,0,0,0,0,1,22507,12711,1,1,1
65,3,1,2,1,1,0,14201,6908,1,0,1
31,4,2,1,1,1,0,22741,8496,0,0,0
59,1,2,1,1,0,0,11418,9920,0,1,0
44,6,1,2,1,0,0,47124,461,1,0,1
49,4,1,1,1,1,0,8789,15938,0,1,0
43,4,2,1,1,1,0,1279,31170,1,1,1
44,7,1,2,1,1,0,21210,24420,0,1,1
60,3,2,1,1,0,0,33945,43931,1,1,1
48,4,2,1,1,0,1,8211,8166,0,1,0
36,4,1,1,1,1,0,42135,48811,0,0,0
52,1,2,1,1,1,1,21097,22971,1,0,0
64,1,2,1,1,0,1,1274,1945,1,0,0
52,1,2,1,1,0,1,11164,12287,0,0,1
60,2,1,2,1,1,1,9111,9579,0,0,0
44,6,2,2,1,1,1,3199,44858,1,0,1
57,2,1,1,1,0,0,5145,35697,1,1,1
50,7,2,2,1,1,0,44059,40034,1,1,0
59,1,2,2,1,1,0,35775,31574,1,1,1
41,5,1,2,1,1,0,5930,19777,0,1,0
36,6,2,1,1,1,0,7460,40458,1,1,1
27,6,0,0,1,0,0,45125,37932,0,1,0
43,7,1,1,1,0,0,22186,15043,1,0,0
61,3,2,2,1,0,1,1383,13497,1,0,1
64,3,2,2,1,0,0,37056,22857,0,0,0
58,3,1,2,1,0,1,37943,23979,0,0,1
54,3,1,2,1,1,0,32296,21334,1,1,1
45,5,1,1,1,0,0,21193,32867,1,0,1
30,7,0,2,1,0,1,3658,36277,1,0,1
21,4,0,0,0,1,0,40159,47333,1,1,0
29,4,0,0,1,1,0,36993,29634,0,0,0
42,5,2,2,1,0,1,34470,42307,0,0,0
54,2,1,2,1,1,0,18810,19643,1,1,0
54,3,1,1,1,0,0,49813,956,1,1,1
34,4,1,1,1,0,0,22812,17065,1,0,1
25,7,0,0,0,1,1,48484,28472,1,1,1
57,1,1,1,1,1,1,7734,818,0,1,0
24,5,0,0,0,0,1,21988,30703,1,0,1
60,1,1,1,1,0,1,37099,40608,0,0,1
38,5,2,1,1,0,0,12347,25891,0,0,1
61,3,2,1,1,0,1,36605,32961,0,0,0
24,6,0,0,0,1,1,19439,18443,0,0,1
45,4,2,1,1,0,1,8057,42517,0,0,0
45,4,2,2,1,0,1,30232,5327,1,1,1
22,7,0,0,0,1,0,25131,31762,0,1,0
35,6,2,1,1,1,1,36020,9999,0,0,1
45,6,1,2,1,1,0,19887,23565,1,1,0
51,5,1,2,1,0,0,9103,10024,1,1,0
57,2,1,1,1,0,1,22834,35425,1,0,0
20,6,0,0,0,1,1,27737,4273,1,1,1
40,6,2,1,1,0,1,31168,17984,1,1,0
33,7,1,1,1,0,1,13027,46178,1,0,0
47,7,2,2,1,1,1,41745,42654,1,1,1
52,3,1,2,1,0,1,44388,12512,1,1,1
57,3,1,2,1,0,1,30987,3556,1,0,1
63,2,2,2,1,0,1,28742,18755,1,0,0
46,6,2,1,1,0,0,31506,45927,0,0,1
61,3,1,2,1,1,0,14414,12663,0,1,0
36,4,1,1,1,1,1,42708,32944,1,1,0
45,7,2,1,1,1,0,40198,29541,0,1,0
34,5,2,2,1,0,0,6062,34965,1,0,1
28,5,0,0,1,0,1,30243,4302,0,1,0
49,4,2,2,1,1,1,1837,31944,1,1,0
31,5,1,1,1,1,1,31941,21226,1,0,0
36,5,1,2,1,0,1,46633,31744,1,1,0
21,6,0,0,0,0,0,40888,13326,0,0,0
45,7,2,1,1,1,0,8072,27199,1,0,0
27,5,0,0,1,0,1,22155,41,0,1,0
41,5,2,2,1,1,1,26495,25286,1,0,1
53,2,2,1,1,0,1,6095,49742,0,1,1
24,4,0,0,0,0,0,44647,19907,1,0,1
39,4,2,1,1,1,1,922,49735,1,1,1
22,5,0,0,0,1,0,27661,2743,1,1,0
33,5,1,1,1,0,0,44693,39043,0,1,1
60,1,2,1,1,1,1,5861,12963,1,1,1
22,5,0,0,0,0,1,31549,6274,1,0,0
62,1,2,1,1,0,1,34532,34487,0,1,0
62,1,2,1,1,1,1,5842,23811,0,1,1
33,4,2,2,1,0,0,25221,37511,1,0,0
48,7,2,2,1,0,1,5799,21524,1,0,0
63,1,1,1,1,1,0,20887,43507,0,0,0
44,4,1,1,1,1,1,36609,23451,0,0,0
45,6,1,1,1,0,1,32452,283,1,1,1
44,6,2,2,1,0,1,3546,22308,1,0,1
21,4,0,0,0,0,1,46779,22377,1,1,0
33,6,1,2,1,1,1,7017,27642,1,1,0
38,5,2,2,1,0,1,35488,45858,0,1,0
43,4,2,2,1,1,0,13343,32093,0,1,0
36,6,1,1,1,0,0,18200,48975,0,0,0
52,1,2,2,1,0,1,5359,25678,0,0,1
65,1,2,1,1,1,1,10922,46430,1,1,1
35,7,2,2,1,0,1,39398,34168,1,0,0
61,1,1,2,1,1,1,5959,32637,0,0,1
36,5,1,1,1,1,1,9811,3559,1,1,0
47,7,2,1,1,1,1,40586,29440,0,1,1
64,1,1,2,1,0,0,8489,22415,1,1,1
62,3,1,2,1,1,1,34412,44761,0,0,1
48,6,2,1,1,1,0,33033,3004,0,0,1
49,6,2,1,1,1,1,4817,40857,0,0,0
58,2,2,1,1,0,1,3076,31178,0,0,1
24,4,0,0,0,0,1,9077,22481,1,0,0
37,5,2,1,1,0,0,19995,28762,0,0,0
55,2,2,2,1,0,1,13930,20522,1,1,1
22,7,0,0,0,1,0,40462,33097,0,0,1
34,7,1,1,1,0,1,511,33840,1,0,0
55,1,2,1,1,0,0,9283,44974,1,0,0
49,4,2,2,1,0,0,33356,37044,1,1,1
38,7,2,1,1,0,1,3656,49791,0,1,0
30,5,0,1,1,0,1,1478,17517,0,0,0
64,1,2,1,1,1,0,43773,39963,1,1,0
24,5,0,0,0,1,0,12962,10577,1,1,1
25,5,0,0,0,1,1,29650,37146,1,0,0
52,1,2,2,1,1,0,48272,16056,1,1,0
60,2,2,1,1,1,1,16668,2484,0,1,1
53,3,1,1,1,0,1,44611,39477,1,0,0
47,6,1,1,1,1,1,32208,49967,0,0,0
34,5,1,1,1,0,0,27506,40312,0,0,0
59,1,2,2,1,1,1,30352,5894,1,0,0
53,2,2,2,1,0,0,10498,35297,1,0,1
33,6,1,1,1,1,0,23196,7754,0,1,0
54,3,1,2,1,1,1,35592,2598,1,0,1
28,5,0,0,1,0,1,35077,28709,1,0,1
35,6,1,1,1,0,1,19881,45081,0,1,1
40,4,1,2,1,1,0,40482,35355,1,0,1
51,4,2,1,1,0,1,5391,46050,1,1,0
55,1,1,1,1,1,1,28276,28885,0,1,1
59,3,1,1,1,0,1,16380,3264,1,0,1
31,4,2,2,1,1,0,13746,49392,1,0,0
61,2,2,2,1,0,1,32505,44086,0,0,1
36,7,1,2,1,1,1,11334,14918,0,0,0
57,1,2,1,1,0,0,25807,28202,0,0,0
58,3,2,2,1,1,0,2566,10750,0,1,1
47,5,1,2,1,1,0,42740,35567,0,1,1
50,4,2,2,1,1,1,29624,24367,0,0,0
45,7,1,1,1,0,1,38716,34432,0,0,0
49,6,2,1,1,1,0,27749,7740,1,0,1
31,6,1,2,1,0,0,21185,10611,0,0,1
42,6,1,1,1,0,1,16398,26601,1,1,0
27,5,0,0,1,1,1,41090,25083,0,0,0
45,7,1,2,1,0,1,13390,2716,1,1,0
37,6,2,2,1,1,1,16454,39386,1,0,1
34,7,1,2,1,1,0,11790,15246,0,0,0
22,4,0,0,0,1,0,6879,38955,0,0,0
40,7,2,1,1,0,1,10888,25719,0,1,0
54,1,1,1,1,1,1,2642,12180,0,1,0
42,7,2,1,1,0,0,650,17758,0,1,1
50,6,2,2,1,1,0,7684,46803,0,1,1
63,3,2,2,1,0,0,24833,2115,0,1,1
52,3,2,1,1,0,1,31517,49470,1,1,1
47,6,1,2,1,1,1,24411,43530,1,1,1
56,1,2,1,1,1,1,29245,1381,0,0,1
51,4,1,1,1,1,0,43566,5197,0,1,1
30,4,0,2,1,0,0,13296,44639,1,1,1
21,7,0,0,0,1,0,32447,46491,0,1,0
42,7,2,1,1,0,1,2777,9395,1,1,0
54,1,2,1,1,1,1,6786,18751,0,1,0
62,3,2,2,1,0,1,17075,20888,1,0,1
42,5,2,2,1,0,0,18018,36548,1,0,1
28,7,0,0,1,1,1,1786,32422,1,0,0
22,6,0,0,0,1,0,5379,19191,1,0,0
56,1,2,1,1,1,0,35749,39081,0,1,1
27,5,0,0,1,1,1,14800,47866,1,0,1
61,3,1,1,1,1,0,221,48752,1,0,0
36,7,1,2,1,1,0,16793,37122,0,1,1
24,5,0,0,0,1,1,21995,6729,0,0,0
51,4,1,1,1,1,1,13649,23799,1,1,1
38,4,2,2,1,1,0,8895,4314,0,0,0
46,5,1,2,1,1,1,46061,38148,1,0,1
26,4,0,0,0,1,0,20838,12398,1,0,1
65,1,1,2,1,0,0,26748,49777,1,0,0
36,7,1,1,1,0,0,17634,37623,0,0,1
53,2,2,2,1,0,1,27986,13256,1,0,0
54,2,1,2,1,0,0,43480,34205,1,0,0
26,7,0,0,0,1,1,44006,31691,1,1,1
24,6,0,0,0,0,1,42840,32897,0,0,1
36,4,1,2,1,1,1,21825,15354,1,1,1
62,2,2,1,1,0,1,49191,29528,0,1,0
34,7,2,1,1,0,0,5046,31800,0,0,1
44,7,2,2,1,0,1,19188,6120,1,1,0
53,2,2,1,1,1,0,11529,22153,1,0,1
21,4,0,0,0,0,1,10501,40181,0,1,0
51,5,1,1,1,0,0,676,16077,1,1,0
26,4,0,0,0,0,0,49281,33438,1,0,1
46,4,2,1,1,1,0,45606,48880,1,1,1
40,4,2,2,1,1,1,28736,11636,0,1,1
29,5,0,0,1,1,0,6910,16403,0,0,1
30,4,0,2,1,1,1,7425,8103,0,1,0
53,2,1,1,1,0,0,22829,41689,0,1,1
29,7,0,0,1,0,1,14039,14260,1,1,1
34,5,1,2,1,0,1,8485,48993,1,0,0
30,5,0,2,1,1,1,43784,47318,1,0,0
30,6,0,1,1,1,0,21868,40504,0,1,0
41,6,1,1,1,0,0,13938,3777,1,1,1
53,3,1,1,1,0,0,47439,46177,0,0,0
27,6,0,0,1,0,1,6653,11575,1,0,0
47,4,1,2,1,1,0,13377,28231,1,0,1
36,4,1,1,1,0,0,48908,748,1,1,0
22,5,0,0,0,0,1,31813,49549,1,0,1
62,1,1,2,1,0,1,16350,24754,0,1,0
30,4,0,1,1,0,0,26875,15108,1,1,0
38,5,1,2,1,0,1,28632,26649,1,0,0
26,6,0,0,0,0,1,26630,25818,0,1,0
23,4,0,0,0,0,1,6223,23570,1,0,1
58,1,2,2,1,1,1,4190,3537,0,1,0
40,6,2,2,1,1,1,6267,15806,0,0,1
54,1,2,2,1,0,1,38386,43130,1,0,0
38,5,1,1,1,0,0,49810,15997,0,0,1
65,3,2,1,1,0,1,37859,3188,1,1,1
20,5,0,0,0,0,1,37090,32283,0,1,0
34,7,2,1,1,1,0,32062,18745,0,1,1
23,7,0,0,0,0,1,48837,31391,0,1,0
54,2,2,1,1,1,1,34185,16434,0,0,1
59,3,2,1,1,0,1,7562,21021,0,0,0
29,5,0,0,1,0,1,10288,1094,1,1,1
48,4,2,1,1,0,0,25019,40851,1,1,0
28,5,0,0,1,0,1,4333,17324,0,0,1
57,3,2,1,1,0,1,14534,20720,1,1,1
65,1,2,1,1,0,0,35228,41331,1,1,0
38,4,2,2,1,1,1,5793,26182,0,1,0
48,6,1,1,1,1,1,49497,36287,0,1,1
49,7,2,1,1,1,1,9009,19507,1,0,1
53,3,1,1,1,1,0,11715,44160,0,1,0
50,5,2,2,1,0,1,42471,29400,0,1,0
34,5,2,1,1,0,1,37396,30422,1,0,0
45,6,2,2,1,0,1,6570,26556,1,1,1
63,2,2,1,1,0,0,30687,47035,0,0,0
32,5,1,2,1,0,0,18437,8494,0,0,0
49,7,2,2,1,1,1,19921,11773,0,0,0
55,2,1,2,1,0,1,38731,35694,0,1,1
47,6,1,1,1,1,0,29135,39570,1,1,0
31,5,1,2,1,1,0,20771,39878,1,1,1
31,6,2,2,1,1,0,3619,10697,0,0,0
53,3,1,1,1,1,0,46266,20118,1,1,0
29,4,0,0,1,1,1,47903,17430,0,0,0
52,2,2,2,1,0,1,38437,34596,1,0,0
